PLAYER_ID,PLAYER_NAME,TEAM,AT_BATS,HITS,DOUBLES,TRIPLES,HOME_RUNS,TOTAL_BASES,RUNS,RBI,WALKS,STRIKEOUTS,STOLEN_BASES,HBP,SAC_FLIES,PA,AVG,OBP,SLG,OPS,HRR
628451,Andy Ibáñez,new york mets,2,0,0,0,0,0,0,1,0,1,0,0,1,3,0.0,0.0,0.0,0.0,1
640492,José Azocar,atlanta braves,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0.0,0.0,0.0,0.0,0
640492,José Azócar,atlanta braves,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0
656413,Stuart Fairchild,cleveland guardians,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0.0,0.0,0.0,0.0,0
660710,Rodolfo Durán,san diego padres,2,0,0,0,0,0,0,0,1,0,0,0,0,3,0.0,0.3333333333333333,0.0,0.3333333333333333,0
663611,Nick Madrigal,los angeles angels,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0
663897,Luke Williams,atlanta braves,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,1.0,,,0
664238,Dylan Moore,philadelphia phillies,12,0,0,0,0,0,1,0,3,6,1,0,0,15,0.0,0.2,0.0,0.2,1
666185,Dylan Carlson,chicago cubs,4,0,0,0,0,0,0,0,0,2,0,0,0,4,0.0,0.0,0.0,0.0,0
669208,Ryan Bliss,seattle mariners,2,0,0,0,0,0,0,0,0,2,0,0,0,2,0.0,0.0,0.0,0.0,0
669221,Sean Murphy,atlanta braves,3,0,0,0,0,0,0,0,0,2,0,0,0,3,0.0,0.0,0.0,0.0,0
669398,Gage Workman,detroit tigers,7,0,0,0,0,0,0,0,0,3,0,0,0,7,0.0,0.0,0.0,0.0,0
670032,Nicky Lopez,chicago cubs,4,0,0,0,0,0,1,0,0,2,0,0,0,4,0.0,0.0,0.0,0.0,1
670097,Zack Short,detroit tigers,7,0,0,0,0,0,0,0,1,3,0,0,0,8,0.0,0.125,0.0,0.125,0
671083,Buddy Kennedy,san francisco giants,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0
671286,Johnathan Rodríguez,baltimore orioles,7,0,0,0,0,0,0,1,3,4,0,0,1,11,0.0,0.2727272727272727,0.0,0.2727272727272727,1
672275,Patrick Bailey,cleveland guardians,4,0,0,0,0,0,0,1,0,1,0,0,0,4,0.0,0.0,0.0,0.0,1
672642,Steward Berroa,philadelphia phillies,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0
677060,Chad Stevens,colorado rockies,3,0,0,0,0,0,1,0,2,1,0,0,0,5,0.0,0.4,0.0,0.4,1
682674,Victor Bericoto,san francisco giants,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0
682987,Spencer Jones,new york yankees,3,0,0,0,0,0,0,0,0,2,0,0,0,3,0.0,0.0,0.0,0.0,0
685133,Wade Meckler,los angeles angels,5,0,0,0,0,0,0,0,0,0,1,0,0,5,0.0,0.0,0.0,0.0,0
686554,Oliver Dunn,tampa bay rays,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0
690984,Petey Halpin,cleveland guardians,6,0,0,0,0,0,0,0,0,1,0,0,0,6,0.0,0.0,0.0,0.0,0
691620,Jeferson Quero,milwaukee brewers,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0.0,0.5,0.0,0.5,0
693409,César Prieto,st. louis cardinals,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0
695391,Brett Harris,athletics,3,0,0,0,0,0,0,0,1,2,0,1,0,5,0.0,0.4,0.0,0.4,0
699013,Esmerlyn Valdez,pittsburgh pirates,4,0,0,0,0,0,0,0,0,2,0,0,0,4,0.0,0.0,0.0,0.0,0
702616,Jackson Holliday,baltimore orioles,8,0,0,0,0,0,0,0,1,5,0,0,0,9,0.0,0.1111111111111111,0.0,0.1111111111111111,0
703492,Nick Morabito,new york mets,4,0,0,0,0,0,0,0,0,3,0,1,0,5,0.0,0.2,0.0,0.2,0
